id	document	label
630	다들 아직도 코자는중인가보네 암튼 좋은아침	2
631	자꾸 깜빡 깜빡 하네	2
632	얘두라얘두라 건대쪽 맛집추천해주라	2
633	중국 상하이 가본사람있는지?	2
634	오랜만이네	2
635	복수전공 부전공 둘다신청 가능한가요????????	2
636	하이 헬로 안녕	2
637	여친생기면 썰어주고싶은거.jpg	2
638	교선 행복한 남과여랑 디대중	2
639	대학무료로 다니니신나노?	2
640	형들 에너지자원공 졸업하면 기름집감???	2
641	와 기차에서 카트에 먹거리 끌고 파시는분 진짜 오랜만에 본다	2
642	.......	2
643	점심 다들 뭐먹을꺼임? 뭐먹지	2
644	인천에서 춘천으로	2
645	이날씨에 에어컨 트는자 누구냐	2
646	역시 나같은 아싸는	2
647	이제 물총놀이 하는데 업냐?	2
648	광탈 예상..	2
649	미디어와 현대사회는 어디있나요?	2
650	이런 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
651	방학인데도 학교는 인싸 천지구나	2
652	크 인싸들 집결하는거보소	2
653	점심	2
654	인싸들에겐 방학도 없나보다	2
655	인하대 신방과 백분 몇정도에여?	2
656	인싸들이라 맛집들 논하네....	2
657	한동안 인절미 안먹을테다	2
658	고기부페	2
659	영화표 예매해 기둘리구있는데 션하니 카페 좋음	2
660	장학금문자돌고있네요	2
661	장학금도 인싸들만 주나보네	2
662	봉슨이 갤러 낚지마라 ㅡ ㅡ	2
663	아싸!!!ㅎㅎㅎㅎ	2
664	아버지 가게하나 사셨더니 국장안나올삘이노	2
665	생활한문 웹강 괜찮아??	2
666	어제 폰 고장나자마자 폰 구매했다 질문받는다	2
667	교양	2
668	솔까말 인갤 정모 나오는 사람들 전부 잘 생겼음	2
669	너때문에에에~~ 우는게 아니야아아아	2
670	그럼 못생긴 제가 정모 나가면 되는거임?	2
671	갤에사람많으니 묻는데 흔한주제지만 남여	2
672	오늘 덥냐?	2
673	정모 하면 일베 야갤얘기 나온다고??	2
674	아리아나 그란데 노래 존나 잘한다	2
675	얘두라 그럼 너네들 엄청 못생기구 다들 뚱뚱보임?	2
676	뛈이 인싸니까 걱정해서 안나가는거 보소 ㅉㅉ	2
677	정도껏해라 진짜 아니다싶음 셀카 안찍는다	2
678	인갤 정모 때 건배사가 늘 인상 깊었지	2
679	그럼 얘두라 젤못생기구 젤뚱뚱보는 누구니	2
680	백문이 불여일견이랬다	2
681	촤르렁 시발ㅋㅋㅋㅋㅋ ㄹㅇ 제일 다른새낔ㅋㅋㅋㅋㅋ	2
682	[속보] 갤)러 정모 불참 선언	2
683	장애인이라 미안하다!	2
684	요즘에 할게업다	2
685	자꾸 못생겼다 징징거리니 너희들 얼굴 궁금타	2
686	아니 시발 ㅋㅋㅋㅋㅋㅋㅋ내 키가 191이라는 개소리는 또 뭐냨ㅋㅋㅋㅋㅋㅋ	2
687	223.62야	2
688	어휴 윾동아 생각해보렴 잘생기면 갤질을 왜 하냐.	2
689	본적이 전라도면 인갤을 할 리가 없다	2
690	갤러들 정리	2
691	이래서 인갤안하는겁니다 어휴..	2
692	갤러들 인상 깊었던 점	2
693	성적장학금 결과나옴??	2
694	컴돌이는 각성하라	2
695	이러닝 2과먹 듣는사람 있음?	2
696	진짜 단톡방 좆목질하는 얘들 다 갤에서 쫓아내야함	2
697	떨어지고싶다	2
698	단톡방이 ㄹㅇ 존재????	2
699	인갤 단톡방 ㄹㅇ 존재하는데	2
700	인갤단톡방	2
701	단톡방 소름이네 역시 여기는 나만 아싸..	2
702	칠리콩 여자친구랑 헤어짐?	2
703	레알.. 쟤 단톡방인 맞을텐데	2
704	부럽다	2
705	누가 덧글로 나 부른것같은데	2
706	아싸는 이제 갤질도 못함	2
707	담배피는사람 누구?	2
708	단톡충인싸들극혐이다	2
709	2년전엔 인갤 허니잼이였는데	2
710	엥?! 단톡방?	2
711	나 단톡방에 있다고 몰아가는 놈들보면	2
712	내가 단톡방에 안 들어가 있지 앳헴엣헴	2
713	단톡충들은 늘 이런식이다	2
714	멘탈 강해지고 싶다	2
715	단톡이야기 나오니까	2
716	갤에 칠리콩님 계심?	2
717	ㅋㅋ근데 단톡방 진짜 소름임 내가 있어봐서 알지	2
718	차우람처럼 얼짱게이갤러는 이제 없는건가	2
719	캬 인싸들..	2
720	아니 ㅁㅊ 공포영화라더니	2
721	내가 단톡충이 아닌 이유	2
722	후..드뎌 전역했다	2
723	뛈아	2
724	저녁은..삼삼한 3겹살이..	2
725	나 귀여워? 호호ㅡ	2
726	트랙 왜 내려갈려고?	2
727	글로벌금융 부전공하는거 어떠냐	2
728	시발 인갤에 좆목종자들이 이렇게 많았구나	2
729	저는 카톡할 폰이 없습니다만 ^^ 저보다 심한 분 나오시죠 ㅎㅎ	2
730	아싸는 솔직히 휴대폰같은거 없어도 아무렇지도 않음	2
731	폰이 없어서 인증도 못함 ㅅㄱ	2
732	으아아아아아아아	2
733	난 이런개가 좋던데	2
734	클라우드	2
735	입술빌려드립니다~~홍홍	2
736	얘들아 해 줄 말이 있다	2
737	지금 일있어서 과기대왔는데 역시 국립이라 캠이노무노무좋노	2
738	갤럼들 권장도서	2
739	2학기때 갤 새로하는 시닙생들은 진짜	2
740	안뇽~난 입술이라고해	2
741	바람쐬러 해운대바닷가갈까	2
742	입술냄새 맡고 입갤함	2
743	인갤에 여자들 많지않나??	2
744	밑에 누가 여자냐 묻던데 저 남자입니다	2
745	하잉~~	2
746	추천 누구얔ㅋㅋㅋㅋ	2
747	퓨는 이만 퇴갤	2
748	인갤에 여갤러 없다	2
749	추천하면 니 매미청림	2
750	남다은 보고싶다	2
751	무슨 일이냐  죄다 고닉	2
752	어머머머머 너네들	2
753	언고닉오빠 요거도 풀어줘	2
754	야 돼지를 돼지라고 놀리는게 죄냐?	2
755	야 유동이라도 성의있게 닉 좀 적어라	2
756	추천요정 가부렸네	2
757	저 카톡아이디 올릴테니 친구좀 해주시죠	2
758	아! 내가 실버다!	2
759	115.126입니다. 님들 공부나하세요	2
760	쪼물락쪼물락	2
761	추청요정?	2
762	갤 줮망이노?	2
763	안녕하세요 ㅎㅎ 문과대학 14학번 시닙생이에여 ㅎㅎㅎ	2
764	요즘 존나 노팬티로 살고있다	2
765	한 5일만에 빨래한거같은데	2
766	잘지냈냐	2
767	너네 아직 갤질하냐? ㅋㅋㅋㅋ	2
768	촤르렁님이 말하신 삼일한이 뭔가여....?	2
769	이 말이 맞네	2
770	문과생 여자인척 ㄴㄴ	2
771	문과생은 왜 하루에 3번 맞아야 하나요..?	2
772	촤르렁 망할 친구야	2
773	버로우라네 씨발넘아	2
774	웅웅이 때려칠꺼다	2
775	아태물류는 아니에여...ㅎㅎ	2
776	웅웅... 이 분 유동일때	2
777	뜀님ㅎㅎ	2
778	개 망할 문과면	2
779	그래서 올해는 여갤러 하나도 없니....?	2
780	저거...저 아닌데... 아이피가 달라여.... ㅎㅎ	2
781	놀거 다 놀아서 재미없다	2
782	웅웅아 뭐가 기분상했노?	2
783	야 타블로 딸 점점 이뻐지지 않냐	2
784	근데 너네 아직도 갤질하냐?ㅋㅋㅋ	2
785	내가 밝힘??	2
786	덜렁님께 수육국밥을 사드리던 그날이 생각난다	2
787	????/뭘 몰고갔냐	2
788	영역별 아동 관찰일지 (만4세,만5세 7명 관찰)	2
789	레못이 무슨 뜻이냐?	2
790	남친하고 삼겹살♥	2
791	여친하고 삼겹살	2
792	다음주에 내일로 여행간다 요시!	2
793	저 죄송한데 최소학점을 못채우면 어떻게 되나여????ㅎㅎㅎ	2
794	ㅉㅉ명불허전 솔로갤	2
795	세상참 좋아졌네	2
796	몰아가면 뭐 어떻노?	2
797	문과 욕하지 마 ㅡㅡ	2
798	입술이는 퇴갤♥	2
799	언고닉을 위한 보플	2
800	웅웅 = 입술이 인가보네 ㅋ	2
801	저 우웅이 아니에오	2
802	노네 이 과자아냐?	2
803	?갤 분위기	2
804	아싸 입갤 ^^	2
805	웅웅아 괜찮아	2
806	여갤러들	2
807	다시 노로 돌아가~~ 이렇게	2
808	여갤러?	2
809	근데 지방대는 국가근로장학금 별로 안하나봐??	2
810	여갤러 왜 탄압하냐 ㅡㅡ	2
811	일억만 있으면 당신도 보지!!	2
812	페북이 일반인들의 일베아니냐	2
813	계집년들 특징	2
814	왜 여자들한텐 말 심하게 하면 안되냐?	2
815	여갤러한테 뭐라 하지마라 개새끼들아	2
816	방학 한달도 안남았는데 다들 뭐뭐하심?...	2
817	에볼라 바이러스	2
818	제 페이스북 깨우는사람께 쏩니다	2
819	캔맥주마시고싶은데	2
820	에볼라 바이러스	2
821	예전에 계집년 개겨서 싸다구 날린썰	2
822	이거 노무좋다	2
823	여자일수도있고 남자일수도 있습니다 1-5	2
824	종아리 어떻게 얇게 만드냐?	2
825	난 분명 여자인데...	2
826	나한테 깝치던 그년 ㅁㅈㅎ 당한썰	2
827	여갤러들 언냐 조심해라	2
828	여갤러들 조심해라	2
829	그 누구도 나를 막을수 없다 26-30	2
830	나는 실험조 브레이커다.. (재수썰 포함)	2
831	날 왜 이리 싫어하니	2
832	금금따리의 깊은 뜻	2
833	이년동안 반아싸로 지내면서 겪엇던 썰 풀어줄까?	2
834	버스에서 효창 닮은 애 봄	2
835	반아싸로 지내다 보면 정말 애매한 일들을 마니 겨꼐되지..	2
836	인싸엔 두 종류가 있다	2
837	나도 울학교 좋아했지만 반수함	2
838	노네들 헬스장에서 런닝할때	2
839	반아싸로 지내다 보면 정말 애매한 일들을 마니 겨꼐되지..[2]	2
840	2학기때 축제한다며	2
841	이미지가 스레기네	2
842	반아싸로 지내다 보면 정말 애매한 일들을 마니 겨꼐되지..[last]	2
843	갤질 소재가 효창 파는 것 바께 업다	2
844	사실 쓰기전에는 되게 휘황찬란한 스토리였는데	2
845	정석고나온 친구한테 인하대다닌다했는데	2
846	오늘 밤은 어제 밤보다 춥네요	2
847	피티 과제보면 꼭 유독 존나 못하는 조 있지 않냐	2
848	세계 최고	3
849	세계 체고	3
850	세계 체고	3
851	시발 액정나갔다 개새끼들아 ㅠㅠㅠㅠ	3
852	솔직히 언론에 일베가 쓰레기라고 각인된 이유를 모르겠다	3
853	대채로 대기업은 최후의선택아니냐	3
854	아 전필,교필은 무조건 들어야하는거?	3
855	아 인갤을 줄여야긋네..	3
856	어휴 폰구매한다	3
857	중국 1주일정도 가봤었는데	3
858	너네 아직도 인갤하냐?ㅋㅋ	3
859	니베아는 중국가서도 갤질하냐?ㅋㅋㅋ	3
860	요즘 ㅋㅋㅋㅋㅋㅋ가 유행이냐?ㅋ	3
861	엘지 오늘 이긴건 아냐?ㅋㅋㅋㅋ	3
862	오늘 시원하지 않냐?ㅋㅋㅋ	3
863	덜렁갑뵈고싶노	3
864	이시간되면 배고프지 않냐?ㅋㅋㅋ	3
865	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	3
866	전자공학과에서 갈수있는 최고 좋은 대기업 어디임?	3
867	디씨 어플 언제나오냐?ㅋㅋㅋ	3
868	인갤 망했냐?ㅋㅋㅋ	3
869	후 씹노잼이당	3
870	카톡은 안읽는데 페북은 켜져있다는거 경험했다	3
871	내 주옥같은 짤방들이 다 폰에잇는데	3
872	걍 연애를 어여 빨리들하길 바람	3
873	어제 찍은 무지개 올린다	3
874	클라우드점퍼님	3
875	중국음식 향신료도 그렇고	3
876	야갤 센세 커암과 그의 숨겨진 자식 토깽이 에 대해 파해쳐보자	3
877	그거 생각난다 초딩때 싱가포르면세점에서 기념품 샀는데	3
878	인하대 위키에 대학언론 항목을 상세화했습니다	3
879	이 성적이 만일 수능에서 나왔다고 가정하면	3
880	롤 배치 중간결과	3
881	학부제에서 학과제로 수정중인데, 학부제가 유지되는 곳의 정보가 필요합니다	3
882	아나 머리숱 왤케없지	3
883	어 속안좋다	3
884	본문에있는 인하대 설명중 장점같은거는 타항목으로 옮기고 범용적인걸	3
885	(사진有)하우스 메이트 구해요	3
886	다들 아직도 코자는중인가보네 암튼 좋은아침	3
887	자꾸 깜빡 깜빡 하네	3
888	얘두라얘두라 건대쪽 맛집추천해주라	3
889	중국 상하이 가본사람있는지?	3
890	오랜만이네	3
891	복수전공 부전공 둘다신청 가능한가요????????	3
892	하이 헬로 안녕	3
893	여친생기면 썰어주고싶은거.jpg	3
894	교선 행복한 남과여랑 디대중	3
895	대학무료로 다니니신나노?	3
896	형들 에너지자원공 졸업하면 기름집감???	3
897	와 기차에서 카트에 먹거리 끌고 파시는분 진짜 오랜만에 본다	3
898	.......	3
899	점심 다들 뭐먹을꺼임? 뭐먹지	3
900	인천에서 춘천으로	3
901	이날씨에 에어컨 트는자 누구냐	3
902	역시 나같은 아싸는	3
903	이제 물총놀이 하는데 업냐?	3
904	광탈 예상..	3
905	미디어와 현대사회는 어디있나요?	3
906	이런 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	3
907	방학인데도 학교는 인싸 천지구나	3
908	크 인싸들 집결하는거보소	3
909	점심	3
910	인싸들에겐 방학도 없나보다	3
911	인하대 신방과 백분 몇정도에여?	3
912	인싸들이라 맛집들 논하네....	3
913	한동안 인절미 안먹을테다	3
914	고기부페	3
915	영화표 예매해 기둘리구있는데 션하니 카페 좋음	3
916	장학금문자돌고있네요	3
917	장학금도 인싸들만 주나보네	3
918	봉슨이 갤러 낚지마라 ㅡ ㅡ	3
919	아싸!!!ㅎㅎㅎㅎ	3
920	아버지 가게하나 사셨더니 국장안나올삘이노	3
921	생활한문 웹강 괜찮아??	3
922	어제 폰 고장나자마자 폰 구매했다 질문받는다	3
923	교양	3
924	솔까말 인갤 정모 나오는 사람들 전부 잘 생겼음	3
925	너때문에에에~~ 우는게 아니야아아아	3
926	그럼 못생긴 제가 정모 나가면 되는거임?	3
927	갤에사람많으니 묻는데 흔한주제지만 남여	3
928	오늘 덥냐?	3
929	정모 하면 일베 야갤얘기 나온다고??	3
930	아리아나 그란데 노래 존나 잘한다	3
931	얘두라 그럼 너네들 엄청 못생기구 다들 뚱뚱보임?	3
932	뛈이 인싸니까 걱정해서 안나가는거 보소 ㅉㅉ	3
933	정도껏해라 진짜 아니다싶음 셀카 안찍는다	3
934	인갤 정모 때 건배사가 늘 인상 깊었지	3
935	그럼 얘두라 젤못생기구 젤뚱뚱보는 누구니	3
936	백문이 불여일견이랬다	3
937	촤르렁 시발ㅋㅋㅋㅋㅋ ㄹㅇ 제일 다른새낔ㅋㅋㅋㅋㅋ	3
938	[속보] 갤)러 정모 불참 선언	3
939	장애인이라 미안하다!	3
940	요즘에 할게업다	3
941	자꾸 못생겼다 징징거리니 너희들 얼굴 궁금타	3
942	아니 시발 ㅋㅋㅋㅋㅋㅋㅋ내 키가 191이라는 개소리는 또 뭐냨ㅋㅋㅋㅋㅋㅋ	3
943	223.62야	3
944	어휴 윾동아 생각해보렴 잘생기면 갤질을 왜 하냐.	3
945	본적이 전라도면 인갤을 할 리가 없다	3
946	갤러들 정리	3
947	이래서 인갤안하는겁니다 어휴..	3
948	갤러들 인상 깊었던 점	3
949	성적장학금 결과나옴??	3
950	컴돌이는 각성하라	3
951	이러닝 2과먹 듣는사람 있음?	3
952	진짜 단톡방 좆목질하는 얘들 다 갤에서 쫓아내야함	3
953	떨어지고싶다	3
954	단톡방이 ㄹㅇ 존재????	3
955	인갤 단톡방 ㄹㅇ 존재하는데	3
956	인갤단톡방	3
957	단톡방 소름이네 역시 여기는 나만 아싸..	3
958	칠리콩 여자친구랑 헤어짐?	3
959	레알.. 쟤 단톡방인 맞을텐데	3
960	부럽다	3
961	누가 덧글로 나 부른것같은데	3
962	아싸는 이제 갤질도 못함	3
963	담배피는사람 누구?	3
964	단톡충인싸들극혐이다	3
965	2년전엔 인갤 허니잼이였는데	3
966	엥?! 단톡방?	3
967	나 단톡방에 있다고 몰아가는 놈들보면	3
968	내가 단톡방에 안 들어가 있지 앳헴엣헴	3
969	단톡충들은 늘 이런식이다	3
970	멘탈 강해지고 싶다	3
971	단톡이야기 나오니까	3
972	갤에 칠리콩님 계심?	3
973	ㅋㅋ근데 단톡방 진짜 소름임 내가 있어봐서 알지	3
974	차우람처럼 얼짱게이갤러는 이제 없는건가	3
975	캬 인싸들..	3
976	아니 ㅁㅊ 공포영화라더니	3
977	내가 단톡충이 아닌 이유	3
978	후..드뎌 전역했다	3
979	뛈아	3
980	저녁은..삼삼한 3겹살이..	3
981	나 귀여워? 호호ㅡ	3
982	트랙 왜 내려갈려고?	3
983	글로벌금융 부전공하는거 어떠냐	3
984	시발 인갤에 좆목종자들이 이렇게 많았구나	3
985	저는 카톡할 폰이 없습니다만 ^^ 저보다 심한 분 나오시죠 ㅎㅎ	3
986	아싸는 솔직히 휴대폰같은거 없어도 아무렇지도 않음	3
987	폰이 없어서 인증도 못함 ㅅㄱ	3
988	으아아아아아아아	3
989	난 이런개가 좋던데	3
990	클라우드	3
991	입술빌려드립니다~~홍홍	3
992	얘들아 해 줄 말이 있다	3
993	지금 일있어서 과기대왔는데 역시 국립이라 캠이노무노무좋노	3
994	갤럼들 권장도서	3
995	2학기때 갤 새로하는 시닙생들은 진짜	3
996	안뇽~난 입술이라고해	3
997	바람쐬러 해운대바닷가갈까	3
998	입술냄새 맡고 입갤함	3
999	인갤에 여자들 많지않나??	3
1000	밑에 누가 여자냐 묻던데 저 남자입니다	3
1001	하잉~~	3
1002	추천 누구얔ㅋㅋㅋㅋ	3
1003	퓨는 이만 퇴갤	3
1004	인갤에 여갤러 없다	3
